0.108,lcv lhp,0.173,-1,1.515,1.299,Fri Aug 25 19:18:47 2017,gcvEarth,1,1,composite 2,ignore,none,range01,1.8308679365,random,1163,2,cv,5,6,1,5,1,,,,,,
0.232,lcv lhp,0.205,-1,1.455,1.119,Fri Aug 25 19:18:49 2017,glm,1,1,composite 2,ignore,none,range01,1.8308679365,random,1164,2,cv,5,6,1,5,none,,,,,,
0.229,lcv lhp,0.208,0.157,1.449,1.123,Fri Aug 25 19:18:52 2017,glm.nb,1,1,composite 2,ignore,none,range01,1.8308679365,random,1165,3,cv,5,6,1,5,identity,,,,,,
0.226,lcv lhp,0.203,0.168,1.46,1.127,Fri Aug 25 19:19:03 2017,glmboost,1,1,composite 2,ignore,none,range01,1.8308679365,random,1166,11,cv,5,6,1,5,712,yes,,,,,
0.238,lcv lhp,0.206,0.165,1.454,1.11,Fri Aug 25 19:19:07 2017,glmnet,1,1,composite 2,ignore,none,range01,1.8308679365,random,1167,3,cv,5,6,1,5,0.802420629,0.0028389698,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:19:31 2017,glmnet_h2o,1,1,composite 2,ignore,none,range01,24,,,,,,,,,,,,,,,
0.232,lcv lhp,0.202,-1,1.461,1.118,Fri Aug 25 19:19:34 2017,glmStepAIC,1,1,composite 2,ignore,none,range01,1.8308679365,random,1169,3,cv,5,6,1,5,none,,,,,,
0.24,lcv lhp,0.206,0.185,1.453,1.107,Fri Aug 25 19:19:38 2017,icr,1,1,composite 2,ignore,none,range01,1.8308679365,random,1170,3,cv,5,6,1,5,3,,,,,,
0.234,lcv lhp,0.203,0.164,1.459,1.116,Fri Aug 25 19:19:40 2017,kernelpls,1,1,composite 2,ignore,none,range01,1.8308679365,random,1171,2,cv,5,6,1,5,2,,,,,,
0.035,lcv lhp,0.065,0.181,1.712,1.405,Fri Aug 25 19:19:43 2017,kknn,1,1,composite 2,ignore,none,range01,1.8308679365,random,1172,3,cv,5,6,1,5,24,2.659508806,inv,,,,
0.043,lcv lhp,0.061,0.173,1.719,1.393,Fri Aug 25 19:19:46 2017,knn,1,1,composite 2,ignore,none,range01,1.8308679365,random,1173,2,cv,5,6,1,5,14,,,,,,
-1.769,lcv lhp,-1.784,0.485,NA,NA,Fri Aug 25 19:19:49 2017,krlsPoly,1,1,composite 2,ignore,none,range01,1.8308679365,random,1174,3,cv,5,6,1,5,0.0593648882,3,,,,,
0.234,lcv lhp,0.202,0.168,1.461,1.115,Fri Aug 25 19:19:53 2017,krlsRadial,1,1,composite 2,ignore,none,range01,1.8308679365,random,1175,4,cv,5,6,1,5,0.0006361651,2716.3418860117,,,,,
0.207,lcv lhp,0.194,0.162,1.475,1.155,Fri Aug 25 19:19:56 2017,lars,1,1,composite 2,ignore,none,range01,1.8308679365,random,1176,2,cv,5,6,1,5,0.7252045257,,,,,,
0.212,lcv lhp,0.196,0.162,1.471,1.148,Fri Aug 25 19:19:58 2017,lars2,1,1,composite 2,ignore,none,range01,1.8308679365,random,1177,2,cv,5,6,1,5,3,,,,,,
0.198,lcv lhp,0.189,0.166,1.485,1.168,Fri Aug 25 19:20:00 2017,lasso,1,1,composite 2,ignore,none,range01,1.8308679365,random,1178,2,cv,5,6,1,5,0.6773575833,,,,,,
0.232,lcv lhp,0.202,0.158,1.461,1.118,Fri Aug 25 19:20:03 2017,leapBackward,1,1,composite 2,ignore,none,range01,1.8308679365,random,1179,2,cv,5,6,1,5,2,,,,,,
0.232,lcv lhp,0.202,0.159,1.461,1.118,Fri Aug 25 19:20:05 2017,leapForward,1,1,composite 2,ignore,none,range01,1.8308679365,random,1180,2,cv,5,6,1,5,2,,,,,,
0.232,lcv lhp,0.202,0.159,1.461,1.118,Fri Aug 25 19:20:07 2017,leapSeq,1,1,composite 2,ignore,none,range01,1.8308679365,random,1181,2,cv,5,6,1,5,2,,,,,,
0.232,lcv lhp,0.205,-1,1.455,1.119,Fri Aug 25 19:20:10 2017,lm,1,1,composite 2,ignore,none,range01,1.8308679365,random,1182,2,cv,5,6,1,5,TRUE,,,,,,
0.232,lcv lhp,0.202,-1,1.461,1.118,Fri Aug 25 19:20:12 2017,lmStepAIC,1,1,composite 2,ignore,none,range01,1.8308679365,random,1183,3,cv,5,6,1,5,none,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:20:16 2017,logicBag,1,1,composite 2,ignore,none,range01,4,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:20:20 2017,logreg,1,1,composite 2,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:20:21 2017,M5,1,1,composite 2,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:20:22 2017,M5Rules,1,1,composite 2,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:20:27 2017,msaenet,1,1,composite 2,ignore,none,range01,5,,,,,,,,,,,,,,,
0.214,lcv lhp,0.201,0.157,1.462,1.144,Fri Aug 25 19:20:32 2017,nnet,1,1,composite 2,ignore,none,range01,1.8308679365,random,1189,4,cv,5,6,1,5,11,0.0056340207,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:20:35 2017,nnls,1,1,composite 2,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:20:36 2017,ordinalNet,1,1,composite 2,ignore,none,range01,0,,,,,,,,,,,,,,,
0.079,lcv lhp,0.097,0.183,1.654,1.341,Fri Aug 25 19:20:42 2017,parRF,1,1,composite 2,ignore,none,range01,1.8308679365,random,1192,6,cv,5,6,1,5,1,,,,,,
0.004,lcv lhp,-0.008,0.209,1.846,1.45,Fri Aug 25 19:20:47 2017,pcaNNet,1,1,composite 2,ignore,none,range01,1.8308679365,random,1193,4,cv,5,6,1,5,19,0.7492118651,,,,,
0.221,lcv lhp,0.195,0.165,1.475,1.134,Fri Aug 25 19:20:49 2017,pcr,1,1,composite 2,ignore,none,range01,1.8308679365,random,1194,2,cv,5,6,1,5,3,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 25 19:21:03 2017,pls,1,1,composite 2,ignore,none,range01,15,,,,,,,,,,,,,,,
0.23,lcv lhp,0.199,0.163,1.467,1.121,Fri Aug 25 19:21:09 2017,plsRglm,1,1,composite 2,ignore,none,range01,1.8308679365,random,1196,6,cv,5,6,1,5,1,0.1232142776,,,,,
0.258,lcv lhp,0.229,0.175,1.412,1.08,Fri Aug 25 19:21:12 2017,ppr,1,1,composite 2,ignore,none,range01,1.8308679365,random,1197,3,cv,5,6,1,5,1,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 25 19:21:37 2017,pythonKnnReg,1,1,composite 2,ignore,none,range01,28,,,,,,,,,,,,,,,
-0.574,lcv lhp,-0.57,-1,2.874,2.291,Fri Aug 25 19:21:42 2017,qrf,1,1,composite 2,ignore,none,range01,1.8308679365,random,1199,4,cv,5,6,1,5,1,,,,,,
0.247,lcv lhp,0.215,0.191,1.438,1.096,Fri Aug 25 19:39:46 2017,qrnn,1,1,composite 2,ignore,none,range01,1.8308679365,random,1200,1083,cv,5,6,1,5,1,0,FALSE,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:39:47 2017,randomGLM,1,1,composite 2,ignore,none,range01,0,,,,,,,,,,,,,,,
0.081,lcv lhp,0.092,0.177,1.662,1.338,Fri Aug 25 19:39:51 2017,ranger,1,1,composite 2,ignore,none,range01,1.8308679365,random,1202,4,cv,5,6,1,5,1,,,,,,
0.104,lcv lhp,0.159,0.172,1.539,1.304,Fri Aug 25 19:41:01 2017,Rborist,1,1,composite 2,ignore,none,range01,1.8308679365,random,1203,70,cv,5,6,1,5,3,,,,,,
0.193,lcv lhp,0.2,0.171,1.465,1.174,Fri Aug 25 19:41:05 2017,relaxo,1,1,composite 2,ignore,none,range01,1.8308679365,random,1204,3,cv,5,6,1,5,3.9370896462,0.5693305025,,,,,
0.095,lcv lhp,0.139,0.173,1.576,1.317,Fri Aug 25 19:41:10 2017,rf,1,1,composite 2,ignore,none,range01,1.8308679365,random,1205,5,cv,5,6,1,5,2,,,,,,
0.236,lcv lhp,0.206,0.163,1.454,1.112,Fri Aug 25 19:41:14 2017,ridge,1,1,composite 2,ignore,none,range01,1.8308679365,random,1206,3,cv,5,6,1,5,1.394145617,,,,,,
0.222,lcv lhp,0.206,0.164,1.455,1.133,Fri Aug 25 19:41:17 2017,rlm,1,1,composite 2,ignore,none,range01,1.8308679365,random,1207,3,cv,5,6,1,5,FALSE,psi.huber,,,,,
-0.088,lcv lhp,0.013,0.179,1.806,1.584,Fri Aug 25 19:41:21 2017,rpart,1,1,composite 2,ignore,none,range01,1.8308679365,random,1208,3,cv,5,6,1,5,0.0091880605,,,,,,
-0.088,lcv lhp,0.013,-1,1.806,1.584,Fri Aug 25 19:41:24 2017,rpart1SE,1,1,composite 2,ignore,none,range01,1.8308679365,random,1209,2,cv,5,6,1,5,none,,,,,,
-0.014,lcv lhp,0.088,0.171,1.67,1.476,Fri Aug 25 19:41:28 2017,rpart2,1,1,composite 2,ignore,none,range01,1.8308679365,random,1210,3,cv,5,6,1,5,2,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:41:29 2017,rqlasso,1,1,composite 2,ignore,none,range01,1,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:41:30 2017,rqnc,1,1,composite 2,ignore,none,range01,1,,,,,,,,,,,,,,,
0.115,lcv lhp,0.152,0.167,1.553,1.289,Fri Aug 25 19:41:43 2017,RRF,1,1,composite 2,ignore,none,range01,1.8308679365,random,1213,12,cv,5,6,1,5,2,0.6865822885,0.039714573,,,,
0.069,lcv lhp,0.093,0.186,1.661,1.355,Fri Aug 25 19:41:50 2017,RRFglobal,1,1,composite 2,ignore,none,range01,1.8308679365,random,1214,7,cv,5,6,1,5,1,0.3033625451,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:41:57 2017,rvmLinear,1,1,composite 2,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:42:08 2017,rvmPoly,1,1,composite 2,ignore,none,range01,11,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:42:19 2017,rvmRadial,1,1,composite 2,ignore,none,range01,10,,,,,,,,,,,,,,,
0.098,lcv lhp,0.129,0.187,1.595,1.314,Fri Aug 25 19:43:14 2017,SBC,1,1,composite 2,ignore,none,range01,1.8308679365,random,1218,54,cv,5,6,1,5,1,0.8684806039,0.1811529056,,,,
0.234,lcv lhp,0.203,0.166,1.459,1.116,Fri Aug 25 19:43:22 2017,simpls,1,1,composite 2,ignore,none,range01,1.8308679365,random,1219,2,cv,5,6,1,5,2,,,,,,
0.239,lcv lhp,0.206,0.162,1.454,1.108,Fri Aug 25 19:43:37 2017,spikeslab,1,1,composite 2,ignore,none,range01,1.8308679365,random,1220,15,cv,5,6,1,5,4,,,,,,
0.234,lcv lhp,0.205,0.161,1.456,1.115,Fri Aug 25 19:43:41 2017,spls,1,1,composite 2,ignore,none,range01,1.8308679365,random,1221,3,cv,5,6,1,5,3,0.9512107375,0.3390547191,,,,
-1.709,lcv lhp,-1.296,0.481,NA,NA,Fri Aug 25 19:43:43 2017,superpc,1,1,composite 2,ignore,none,range01,1.8308679365,random,1222,2,cv,5,6,1,5,0.2316700988,3,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:43:44 2017,svmBoundrangeString,1,1,composite 2,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:43:45 2017,svmExpoString,1,1,composite 2,ignore,none,range01,0,,,,,,,,,,,,,,,
NA,lcv lhp,NA,0.164,NA,NA,Fri Aug 25 19:43:54 2017,svmLinear,1,1,composite 2,ignore,none,range01,1.8308679365,random,1225,9,cv,5,6,1,5,0.3807565252,,,,,,
0.201,lcv lhp,0.199,0.166,1.466,1.163,Fri Aug 25 19:43:57 2017,svmLinear2,1,1,composite 2,ignore,none,range01,1.8308679365,random,1226,3,cv,5,6,1,5,0.7544091473,,,,,,
0.231,lcv lhp,0.207,0.163,1.451,1.12,Fri Aug 25 19:44:00 2017,svmLinear3,1,1,composite 2,ignore,none,range01,1.8308679365,random,1227,3,cv,5,6,1,5,5.6438544957,L1,,,,,
NA,lcv lhp,NA,0.184,NA,NA,Fri Aug 25 19:44:25 2017,svmPoly,1,1,composite 2,ignore,none,range01,1.8308679365,random,1228,24,cv,5,6,1,5,2,0.0005656722,13.3640947717,,,,
NA,lcv lhp,NA,0.173,NA,NA,Fri Aug 25 19:44:28 2017,svmRadial,1,1,composite 2,ignore,none,range01,1.8308679365,random,1229,3,cv,5,6,1,5,0.0333426837,19.8493088866,,,,,
NA,lcv lhp,NA,0.186,NA,NA,Fri Aug 25 19:44:32 2017,svmRadialCost,1,1,composite 2,ignore,none,range01,1.8308679365,random,1230,4,cv,5,6,1,5,3.7161394882,,,,,,
NA,lcv lhp,NA,0.182,NA,NA,Fri Aug 25 19:44:35 2017,svmRadialSigma,1,1,composite 2,ignore,none,range01,1.8308679365,random,1231,3,cv,5,6,1,5,0.1299295374,0.1805904758,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:44:36 2017,svmSpectrumString,1,1,composite 2,ignore,none,range01,0,,,,,,,,,,,,,,,
0.077,lcv lhp,0.146,-1,1.563,1.344,Fri Aug 25 19:44:42 2017,treebag,1,1,composite 2,ignore,none,range01,1.8308679365,random,1233,6,cv,5,6,1,5,none,,,,,,
0.233,lcv lhp,0.205,0.162,1.455,1.117,Fri Aug 25 19:44:45 2017,widekernelpls,1,1,composite 2,ignore,none,range01,1.8308679365,random,1234,2,cv,5,6,1,5,3,,,,,,
-0.07,lcv lhp,-0.026,0.205,1.878,1.559,Fri Aug 25 19:45:13 2017,WM,1,1,composite 2,ignore,none,range01,1.8308679365,random,1235,28,cv,5,6,1,5,3,TRIANGLE,,,,,
0.049,lcv lhp,0.054,0.194,1.732,1.385,Fri Aug 25 19:45:23 2017,xgbLinear,1,1,composite 2,ignore,none,range01,1.8308679365,random,1236,10,cv,5,6,1,5,59,0.0087405476,0.1610375914,2.0027412605,,,
0.125,lcv lhp,0.151,0.184,1.554,1.274,Fri Aug 25 19:46:40 2017,xgbTree,1,1,composite 2,ignore,none,range01,1.8308679365,random,1237,76,cv,5,6,1,5,980,7,0.1532383156,0.0446082512,0.3946687313,14,0.7996689566
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:46:44 2017,xyf,1,1,composite 2,ignore,none,range01,4,,,,,,,,,,,,,,,
0.056,lcv lhp,0.077,1.6,1.833,1.512,Fri Aug 25 19:46:55 2017,avNNet,1,1,composite 2,ignore,none,asis,1.9866243874,random,1239,10,cv,5,6,1,5,15,0.0022919883,TRUE,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:46:59 2017,bag,1,1,composite 2,ignore,none,asis,3,,,,,,,,,,,,,,,
0.239,lcv lhp,0.215,1.438,1.559,1.219,Fri Aug 25 19:47:44 2017,bagEarth,1,1,composite 2,ignore,none,asis,1.9866243874,random,1241,45,cv,5,6,1,5,5,2,,,,,
0.205,lcv lhp,0.165,-1,1.658,1.274,Fri Aug 25 19:47:58 2017,bagEarthGCV,1,1,composite 2,ignore,none,asis,1.9866243874,random,1242,13,cv,5,6,1,5,1,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:48:03 2017,bam,1,1,composite 2,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:48:04 2017,bartMachine,1,1,composite 2,ignore,none,asis,1,,,,,,,,,,,,,,,
0.264,lcv lhp,0.237,-1,1.517,1.179,Fri Aug 25 19:48:07 2017,bayesglm,1,1,composite 2,ignore,none,asis,1.9866243874,random,1245,3,cv,5,6,1,5,none,,,,,,
0.232,lcv lhp,0.224,1.372,1.542,1.23,Fri Aug 25 19:48:11 2017,blasso,1,1,composite 2,ignore,none,asis,1.9866243874,random,1246,4,cv,5,6,1,5,0.8565208996,,,,,,
0.235,lcv lhp,0.227,-1,1.536,1.227,Fri Aug 25 19:48:15 2017,blassoAveraged,1,1,composite 2,ignore,none,asis,1.9866243874,random,1247,4,cv,5,6,1,5,none,,,,,,
0.25,lcv lhp,0.23,-1,1.53,1.202,Fri Aug 25 19:48:19 2017,bridge,1,1,composite 2,ignore,none,asis,1.9866243874,random,1248,4,cv,5,6,1,5,none,,,,,,
0.261,lcv lhp,0.237,1.352,1.517,1.185,Fri Aug 25 19:49:26 2017,BstLm,1,1,composite 2,ignore,none,asis,1.9866243874,random,1249,68,cv,5,6,1,5,131,0.087839521,,,,,
0.171,lcv lhp,0.172,1.453,1.645,1.328,Fri Aug 25 19:49:36 2017,cforest,1,1,composite 2,ignore,none,asis,1.9866243874,random,1250,9,cv,5,6,1,5,3,,,,,,
0.211,lcv lhp,0.207,1.607,1.576,1.265,Fri Aug 25 19:49:41 2017,ctree,1,1,composite 2,ignore,none,asis,1.9866243874,random,1251,4,cv,5,6,1,5,0.2637945488,,,,,,
0.205,lcv lhp,0.217,1.529,1.555,1.275,Fri Aug 25 19:49:45 2017,ctree2,1,1,composite 2,ignore,none,asis,1.9866243874,random,1252,4,cv,5,6,1,5,4,0.7066189162,,,,,
0.24,lcv lhp,0.203,1.394,1.584,1.219,Fri Aug 25 19:50:00 2017,cubist,1,1,composite 2,ignore,none,asis,1.9866243874,random,1253,14,cv,5,6,1,5,25,9,,,,,
0,lcv lhp,-0.003,1.726,1.992,1.602,Fri Aug 25 19:50:05 2017,dnn,1,1,composite 2,ignore,none,asis,1.9866243874,random,1254,4,cv,5,6,1,5,6,19,9,0.0742194725,0.0850071574,,
0.218,lcv lhp,0.208,1.314,1.574,1.253,Fri Aug 25 19:50:09 2017,earth,1,1,composite 2,ignore,none,asis,1.9866243874,random,1255,4,cv,5,6,1,5,7,1,,,,,
0.264,lcv lhp,0.237,1.382,1.517,1.179,Fri Aug 25 19:50:12 2017,elm,1,1,composite 2,ignore,none,asis,1.9866243874,random,1256,3,cv,5,6,1,5,10,purelin,,,,,
0.241,lcv lhp,0.227,1.363,1.535,1.216,Fri Aug 25 19:50:15 2017,enet,1,1,composite 2,ignore,none,asis,1.9866243874,random,1257,3,cv,5,6,1,5,0.8348597807,0.0007475096,,,,,
0.058,lcv lhp,0.033,1.756,1.921,1.509,Fri Aug 25 19:51:29 2017,evtree,1,1,composite 2,ignore,none,asis,1.9866243874,random,1258,73,cv,5,6,1,5,1.1516923672,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:51:30 2017,extraTrees,1,1,composite 2,ignore,none,asis,1,,,,,,,,,,,,,,,
0.243,lcv lhp,0.228,1.362,1.534,1.213,Fri Aug 25 19:51:33 2017,foba,1,1,composite 2,ignore,none,asis,1.9866243874,random,1260,3,cv,5,6,1,5,2,0.0011822039,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:51:38 2017,gam,1,1,composite 2,ignore,none,asis,4,,,,,,,,,,,,,,,
0.241,lcv lhp,0.223,1.382,1.544,1.216,Fri Aug 25 19:52:32 2017,gamboost,1,1,composite 2,ignore,none,asis,1.9866243874,random,1262,54,cv,5,6,1,5,518,yes,,,,,
0.265,lcv lhp,0.237,1.388,1.516,1.177,Fri Aug 25 19:52:39 2017,gamSpline,1,1,composite 2,ignore,none,asis,1.9866243874,random,1263,6,cv,5,6,1,5,1.0953850043,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:52:44 2017,gaussprLinear,1,1,composite 2,ignore,none,asis,5,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:52:51 2017,gaussprPoly,1,1,composite 2,ignore,none,asis,7,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:52:59 2017,gaussprRadial,1,1,composite 2,ignore,none,asis,7,,,,,,,,,,,,,,,
0.097,lcv lhp,0.081,1.768,1.825,1.446,Fri Aug 25 19:53:07 2017,gbm,1,1,composite 2,ignore,none,asis,1.9866243874,random,1267,8,cv,5,6,1,5,1008,8,0.2719867388,12,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:53:38 2017,gbm_h2o,1,1,composite 2,ignore,none,asis,30,,,,,,,,,,,,,,,
0.218,lcv lhp,0.208,-1,1.574,1.253,Fri Aug 25 19:53:41 2017,gcvEarth,1,1,composite 2,ignore,none,asis,1.9866243874,random,1269,2,cv,5,6,1,5,1,,,,,,
0.264,lcv lhp,0.237,-1,1.517,1.179,Fri Aug 25 19:53:44 2017,glm,1,1,composite 2,ignore,none,asis,1.9866243874,random,1270,2,cv,5,6,1,5,none,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:53:48 2017,glm.nb,1,1,composite 2,ignore,none,asis,4,,,,,,,,,,,,,,,
0.244,lcv lhp,0.228,1.361,1.534,1.212,Fri Aug 25 19:54:02 2017,glmboost,1,1,composite 2,ignore,none,asis,1.9866243874,random,1272,14,cv,5,6,1,5,550,yes,,,,,
0.262,lcv lhp,0.236,1.358,1.518,1.183,Fri Aug 25 19:54:07 2017,glmnet,1,1,composite 2,ignore,none,asis,1.9866243874,random,1273,4,cv,5,6,1,5,0.7808882992,0.0097555492,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:54:37 2017,glmnet_h2o,1,1,composite 2,ignore,none,asis,29,,,,,,,,,,,,,,,
0.243,lcv lhp,0.228,-1,1.534,1.213,Fri Aug 25 19:54:40 2017,glmStepAIC,1,1,composite 2,ignore,none,asis,1.9866243874,random,1275,3,cv,5,6,1,5,none,,,,,,
0.264,lcv lhp,0.237,1.352,1.517,1.179,Fri Aug 25 19:54:45 2017,icr,1,1,composite 2,ignore,none,asis,1.9866243874,random,1276,5,cv,5,6,1,5,4,,,,,,
0.259,lcv lhp,0.233,1.374,1.524,1.188,Fri Aug 25 19:54:48 2017,kernelpls,1,1,composite 2,ignore,none,asis,1.9866243874,random,1277,2,cv,5,6,1,5,2,,,,,,
0.182,lcv lhp,0.15,1.539,1.688,1.311,Fri Aug 25 19:54:53 2017,kknn,1,1,composite 2,ignore,none,asis,1.9866243874,random,1278,4,cv,5,6,1,5,14,2.6086798569,triweight,,,,
0.163,lcv lhp,0.157,1.51,1.675,1.342,Fri Aug 25 19:54:55 2017,knn,1,1,composite 2,ignore,none,asis,1.9866243874,random,1279,2,cv,5,6,1,5,9,,,,,,
-0.013,lcv lhp,0.003,1.941,1.98,1.623,Fri Aug 25 19:54:59 2017,krlsPoly,1,1,composite 2,ignore,none,asis,1.9866243874,random,1280,4,cv,5,6,1,5,0.1675548125,3,,,,,
0.254,lcv lhp,0.234,1.413,1.521,1.195,Fri Aug 25 19:55:04 2017,krlsRadial,1,1,composite 2,ignore,none,asis,1.9866243874,random,1281,5,cv,5,6,1,5,0.0166666526,731.224192083,,,,,
0.259,lcv lhp,0.235,1.387,1.52,1.188,Fri Aug 25 19:55:07 2017,lars,1,1,composite 2,ignore,none,asis,1.9866243874,random,1282,2,cv,5,6,1,5,0.9531347819,,,,,,
0.243,lcv lhp,0.228,1.36,1.534,1.213,Fri Aug 25 19:55:10 2017,lars2,1,1,composite 2,ignore,none,asis,1.9866243874,random,1283,2,cv,5,6,1,5,3,,,,,,
0.264,lcv lhp,0.237,1.346,1.517,1.179,Fri Aug 25 19:55:13 2017,lasso,1,1,composite 2,ignore,none,asis,1.9866243874,random,1284,3,cv,5,6,1,5,0.9998105089,,,,,,
0.243,lcv lhp,0.228,1.384,1.534,1.213,Fri Aug 25 19:55:16 2017,leapBackward,1,1,composite 2,ignore,none,asis,1.9866243874,random,1285,2,cv,5,6,1,5,2,,,,,,
0.243,lcv lhp,0.228,1.375,1.534,1.213,Fri Aug 25 19:55:19 2017,leapForward,1,1,composite 2,ignore,none,asis,1.9866243874,random,1286,2,cv,5,6,1,5,2,,,,,,
0.243,lcv lhp,0.228,1.343,1.534,1.213,Fri Aug 25 19:55:22 2017,leapSeq,1,1,composite 2,ignore,none,asis,1.9866243874,random,1287,3,cv,5,6,1,5,2,,,,,,
0.264,lcv lhp,0.237,-1,1.517,1.179,Fri Aug 25 19:55:24 2017,lm,1,1,composite 2,ignore,none,asis,1.9866243874,random,1288,2,cv,5,6,1,5,TRUE,,,,,,
0.243,lcv lhp,0.228,-1,1.534,1.213,Fri Aug 25 19:55:28 2017,lmStepAIC,1,1,composite 2,ignore,none,asis,1.9866243874,random,1289,3,cv,5,6,1,5,none,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:55:33 2017,logicBag,1,1,composite 2,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:55:38 2017,logreg,1,1,composite 2,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:55:38 2017,M5,1,1,composite 2,ignore,none,asis,0,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:55:40 2017,M5Rules,1,1,composite 2,ignore,none,asis,1,,,,,,,,,,,,,,,
0.243,lcv lhp,0.228,1.358,1.534,1.213,Fri Aug 25 19:55:52 2017,msaenet,1,1,composite 2,ignore,none,asis,1.9866243874,random,1294,11,cv,5,6,1,5,0.1232565528,2,2.0160554138,,,,
0.058,lcv lhp,0.068,1.596,1.852,1.51,Fri Aug 25 19:55:57 2017,nnet,1,1,composite 2,ignore,none,asis,1.9866243874,random,1295,5,cv,5,6,1,5,13,0.0593942629,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:56:01 2017,nnls,1,1,composite 2,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 25 19:56:02 2017,ordinalNet,1,1,composite 2,ignore,none,asis,0,,,,,,,,,,,,,,,
0.194,lcv lhp,0.18,1.578,1.628,1.292,Fri Aug 25 19:56:08 2017,parRF,1,1,composite 2,ignore,none,asis,1.9866243874,random,1298,6,cv,5,6,1,5,2,,,,,,
0.048,lcv lhp,0.05,1.583,1.887,1.526,Fri Aug 25 19:56:14 2017,pcaNNet,1,1,composite 2,ignore,none,asis,1.9866243874,random,1299,5,cv,5,6,1,5,7,0.0174927467,,,,,
0.115,lcv lhp,0.12,1.657,1.748,1.418,Fri Aug 25 19:56:16 2017,pcr,1,1,composite 2,ignore,none,asis,1.9866243874,random,1300,3,cv,5,6,1,5,3,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 25 19:56:44 2017,pls,1,1,composite 2,ignore,none,asis,30,,,,,,,,,,,,,,,
0.244,lcv lhp,0.229,1.351,1.532,1.211,Fri Aug 25 19:57:18 2017,plsRglm,1,1,composite 2,ignore,none,asis,1.9866243874,random,1302,7,cv,5,6,1,5,2,0.1983159549,,,,,
