-0.012,nzv,-0.033,2,0.776,0.562,Sat Aug 12 13:52:50 2017,pcr,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3281,2,cv,5,6,1,5,2,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Sat Aug 12 13:53:03 2017,pls,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,16,,,,,,,,,,,,,,,
-0.013,nzv,0.027,0.123,0.73,0.563,Sat Aug 12 13:53:15 2017,plsRglm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3283,11,cv,5,6,1,5,8,0.1232710079,,,,,
-0.041,nzv,-0.135,2,0.853,0.578,Sat Aug 12 13:53:18 2017,ppr,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3284,3,cv,5,6,1,5,2,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Sat Aug 12 13:53:31 2017,pythonKnnReg,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,17,,,,,,,,,,,,,,,
-0.235,nzv,-0.283,6,0.963,0.686,Sat Aug 12 13:53:47 2017,qrf,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3286,15,cv,5,6,1,5,6,,,,,,
-0.295,nzv,-0.478,1,NA,NA,Sat Aug 12 14:00:55 2017,qrnn,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3287,429,cv,5,6,1,5,1,0,FALSE,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:00:56 2017,randomGLM,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0,,,,,,,,,,,,,,,
0.153,nzv,0.176,9,0.619,0.471,Sat Aug 12 14:01:01 2017,ranger,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3289,5,cv,5,6,1,5,9,,,,,,
0.147,nzv,0.179,9,0.617,0.474,Sat Aug 12 14:02:38 2017,Rborist,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3290,97,cv,5,6,1,5,9,,,,,,
-0.446,nzv,-0.411,9.514,1.06,0.803,Sat Aug 12 14:02:42 2017,relaxo,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3291,3,cv,5,6,1,5,9.5144501842,0.2350394349,,,,,
0.12,nzv,0.161,5,0.63,0.489,Sat Aug 12 14:02:49 2017,rf,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3292,7,cv,5,6,1,5,5,,,,,,
0.029,nzv,0.064,0.752,0.703,0.539,Sat Aug 12 14:02:52 2017,ridge,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3293,3,cv,5,6,1,5,0.7524602103,,,,,,
0.022,nzv,0.055,NA,0.71,0.543,Sat Aug 12 14:02:56 2017,rlm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3294,3,cv,5,6,1,5,FALSE,psi.huber,,,,,
0.117,nzv,0.153,0,0.636,0.49,Sat Aug 12 14:02:58 2017,rpart,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3295,2,cv,5,6,1,5,0,,,,,,
0.117,nzv,0.153,-1,0.636,0.49,Sat Aug 12 14:03:01 2017,rpart1SE,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3296,2,cv,5,6,1,5,none,,,,,,
0.142,nzv,0.146,3,0.641,0.477,Sat Aug 12 14:03:03 2017,rpart2,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3297,2,cv,5,6,1,5,3,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:03:04 2017,rqlasso,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:03:05 2017,rqnc,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0,,,,,,,,,,,,,,,
0.259,nzv,0.239,0.524,0.571,0.411,Sat Aug 12 14:03:25 2017,RRF,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3300,20,cv,5,6,1,5,7,0.037597433,0.5239534555,,,,
0.157,nzv,0.188,0.214,0.61,0.468,Sat Aug 12 14:03:34 2017,RRFglobal,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3301,9,cv,5,6,1,5,8,0.2140224951,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:03:39 2017,rvmLinear,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,5,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:03:50 2017,rvmPoly,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:04:00 2017,rvmRadial,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,10,,,,,,,,,,,,,,,
0.02,nzv,-0.001,0.051,0.751,0.545,Sat Aug 12 14:04:43 2017,SBC,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3305,43,cv,5,6,1,5,2,0.2815235199,0.0507223103,,,,
0.024,nzv,0.035,1,0.724,0.542,Sat Aug 12 14:04:46 2017,simpls,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3306,2,cv,5,6,1,5,1,,,,,,
0.006,nzv,0.09,2,0.683,0.552,Sat Aug 12 14:05:32 2017,spikeslab,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3307,46,cv,5,6,1,5,2,,,,,,
0.022,nzv,0.072,4,0.697,0.543,Sat Aug 12 14:05:36 2017,spls,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3308,4,cv,5,6,1,5,4,0.2241772688,0.4107415433,,,,
-2.53,nzv,-1.803,1,NA,NA,Sat Aug 12 14:05:39 2017,superpc,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3309,2,cv,5,6,1,5,0.0442329585,1,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:05:40 2017,svmBoundrangeString,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:05:40 2017,svmExpoString,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0,,,,,,,,,,,,,,,
NA,nzv,NA,0.071,NA,NA,Sat Aug 12 14:05:53 2017,svmLinear,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3312,13,cv,5,6,1,5,0.0713552778,,,,,,
0.102,nzv,0.062,0.081,0.704,0.499,Sat Aug 12 14:06:07 2017,svmLinear2,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3313,13,cv,5,6,1,5,0.0812415171,,,,,,
0.062,nzv,0.094,NA,0.681,0.521,Sat Aug 12 14:06:10 2017,svmLinear3,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3314,2,cv,5,6,1,5,0.4513518964,L2,,,,,
NA,nzv,NA,475.645,NA,NA,Sat Aug 12 14:06:19 2017,svmPoly,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3315,9,cv,5,6,1,5,2,0.0038944936,475.6449146278,,,,
NA,nzv,NA,65.968,NA,NA,Sat Aug 12 14:06:23 2017,svmRadial,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3316,3,cv,5,6,1,5,0.0583144124,65.9679717023,,,,,
NA,nzv,NA,280.882,NA,NA,Sat Aug 12 14:06:26 2017,svmRadialCost,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3317,3,cv,5,6,1,5,280.8818062653,,,,,,
NA,nzv,NA,886.919,NA,NA,Sat Aug 12 14:06:29 2017,svmRadialSigma,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3318,3,cv,5,6,1,5,0.0353010256,886.9188014751,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:06:30 2017,svmSpectrumString,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0,,,,,,,,,,,,,,,
0.098,nzv,0.153,-1,0.636,0.501,Sat Aug 12 14:06:36 2017,treebag,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3320,6,cv,5,6,1,5,none,,,,,,
0.025,nzv,0.073,2,0.696,0.542,Sat Aug 12 14:06:39 2017,widekernelpls,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3321,3,cv,5,6,1,5,2,,,,,,
-0.318,nzv,-0.238,NA,0.929,0.732,Sat Aug 12 14:07:33 2017,WM,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3322,54,cv,5,6,1,5,8,GAUSSIAN,,,,,
0.296,nzv,0.291,1.097,0.532,0.391,Sat Aug 12 14:07:44 2017,xgbLinear,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3323,11,cv,5,6,1,5,90,0.0103099968,0.033878062,1.0973961109,,,
0.025,nzv,-0.001,395,0.752,0.542,Sat Aug 12 14:52:42 2017,xgbTree,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,0.750953431,random,3324,2696,cv,5,6,1,5,395,9,0.5906700369,1.139357069,0.4580774441,7,0.7035182872
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:52:47 2017,xyf,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,range01,5,,,,,,,,,,,,,,,
0.033,nzv,-0.017,NA,0.794,0.504,Sat Aug 12 14:53:09 2017,avNNet,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3326,21,cv,5,6,1,5,18,0.0367102545,TRUE,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:53:12 2017,bag,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,3,,,,,,,,,,,,,,,
0.479,nzv,0.453,9,0.427,0.272,Sat Aug 12 14:54:22 2017,bagEarth,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3328,70,cv,5,6,1,5,9,2,,,,,
-0.157,nzv,-0.158,-1,0.904,0.603,Sat Aug 12 14:54:38 2017,bagEarthGCV,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3329,15,cv,5,6,1,5,1,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:54:43 2017,bam,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,5,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:54:44 2017,bartMachine,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,1,,,,,,,,,,,,,,,
-0.106,nzv,-0.097,-1,0.856,0.577,Sat Aug 12 14:54:47 2017,bayesglm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3332,2,cv,5,6,1,5,none,,,,,,
-0.022,nzv,-0.009,0.319,0.787,0.533,Sat Aug 12 14:54:55 2017,blasso,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3333,8,cv,5,6,1,5,0.3191113998,,,,,,
-0.016,nzv,-0.008,-1,0.786,0.53,Sat Aug 12 14:55:03 2017,blassoAveraged,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3334,7,cv,5,6,1,5,none,,,,,,
-0.02,nzv,-0.008,-1,0.786,0.532,Sat Aug 12 14:55:10 2017,bridge,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3335,7,cv,5,6,1,5,none,,,,,,
-0.129,nzv,-0.059,162,0.826,0.589,Sat Aug 12 14:56:44 2017,BstLm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3336,94,cv,5,6,1,5,162,0.2291699883,,,,,
0.019,nzv,0.055,9,0.737,0.511,Sat Aug 12 14:56:54 2017,cforest,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3337,10,cv,5,6,1,5,9,,,,,,
-0.178,nzv,-0.011,0.844,0.789,0.614,Sat Aug 12 14:56:59 2017,ctree,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3338,4,cv,5,6,1,5,0.8437074195,,,,,,
-0.178,nzv,-0.011,0.902,0.789,0.614,Sat Aug 12 14:57:03 2017,ctree2,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3339,4,cv,5,6,1,5,9,0.9016360496,,,,,
0.043,nzv,0.049,9,0.742,0.499,Sat Aug 12 14:57:25 2017,cubist,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3340,22,cv,5,6,1,5,80,9,,,,,
-0.983,nzv,-0.779,20,NA,NA,Sat Aug 12 14:57:52 2017,DENFIS,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3341,27,cv,5,6,1,5,0.4825463388,20,,,,,
-0.109,nzv,-0.011,0.074,0.789,0.578,Sat Aug 12 14:57:57 2017,dnn,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3342,5,cv,5,6,1,5,15,12,17,0.0040434874,0.0744487087,,
0.334,nzv,0.345,7,NA,NA,Sat Aug 12 14:58:01 2017,earth,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3343,4,cv,5,6,1,5,7,2,,,,,
-0.107,nzv,-0.097,NA,0.856,0.577,Sat Aug 12 14:58:04 2017,elm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3344,2,cv,5,6,1,5,14,purelin,,,,,
-0.088,nzv,-0.047,0.393,0.817,0.567,Sat Aug 12 14:58:07 2017,enet,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3345,3,cv,5,6,1,5,0.3934772618,8.88414289331794e-05,,,,,
-0.237,nzv,-0.097,3.507,0.856,0.645,Sat Aug 12 14:59:16 2017,evtree,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3346,69,cv,5,6,1,5,3.5070146751,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:59:17 2017,extraTrees,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,1,,,,,,,,,,,,,,,
-0.12,nzv,-0.09,3,0.85,0.584,Sat Aug 12 14:59:20 2017,foba,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3348,3,cv,5,6,1,5,3,0.1230739832,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 14:59:25 2017,gam,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,4,,,,,,,,,,,,,,,
-0.035,nzv,-0.023,NA,0.798,0.54,Sat Aug 12 15:01:02 2017,gamboost,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3350,96,cv,5,6,1,5,612,yes,,,,,
-0.107,nzv,-0.097,0.038,0.856,0.577,Sat Aug 12 15:01:10 2017,gamSpline,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3351,8,cv,5,6,1,5,0.0382290338,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:01:15 2017,gaussprLinear,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:01:20 2017,gaussprPoly,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:01:27 2017,gaussprRadial,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,6,,,,,,,,,,,,,,,
0.057,nzv,0.064,4463,0.73,0.492,Sat Aug 12 15:01:36 2017,gbm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3355,9,cv,5,6,1,5,4463,4,0.2429451022,9,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:02:01 2017,gbm_h2o,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,24,,,,,,,,,,,,,,,
-0.243,nzv,-0.156,-1,0.902,0.648,Sat Aug 12 15:02:03 2017,gcvEarth,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3357,2,cv,5,6,1,5,1,,,,,,
-0.107,nzv,-0.097,-1,0.856,0.577,Sat Aug 12 15:02:06 2017,glm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3358,2,cv,5,6,1,5,none,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:02:09 2017,glm.nb,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,4,,,,,,,,,,,,,,,
-0.091,nzv,-0.063,NA,0.829,0.569,Sat Aug 12 15:02:21 2017,glmboost,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3360,12,cv,5,6,1,5,692,yes,,,,,
-0.098,nzv,-0.079,0.047,0.842,0.572,Sat Aug 12 15:02:25 2017,glmnet,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3361,3,cv,5,6,1,5,0.7083247188,0.0469785276,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:02:49 2017,glmnet_h2o,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,24,,,,,,,,,,,,,,,
-0.141,nzv,-0.1,-1,0.858,0.595,Sat Aug 12 15:02:53 2017,glmStepAIC,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3363,4,cv,5,6,1,5,none,,,,,,
-0.061,nzv,-0.12,3,0.874,0.553,Sat Aug 12 15:03:00 2017,icr,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3364,6,cv,5,6,1,5,3,,,,,,
-0.105,nzv,-0.101,2,0.859,0.576,Sat Aug 12 15:03:02 2017,kernelpls,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3365,2,cv,5,6,1,5,2,,,,,,
0.056,nzv,0.048,NA,0.742,0.492,Sat Aug 12 15:03:06 2017,kknn,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3366,4,cv,5,6,1,5,9,1.8922936886,inv,,,,
0.013,nzv,0.033,5,0.755,0.515,Sat Aug 12 15:03:09 2017,knn,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3367,2,cv,5,6,1,5,5,,,,,,
-18.438,nzv,-15.148,2,NA,NA,Sat Aug 12 15:03:12 2017,krlsPoly,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3368,3,cv,5,6,1,5,0.0043302479,2,,,,,
0.1,nzv,0.098,161.007,0.703,0.469,Sat Aug 12 15:03:17 2017,krlsRadial,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3369,4,cv,5,6,1,5,0.0109524994,161.0074064784,,,,,
-0.092,nzv,-0.06,0.484,0.827,0.569,Sat Aug 12 15:03:19 2017,lars,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3370,2,cv,5,6,1,5,0.4835069827,,,,,,
-0.096,nzv,-0.076,7,0.84,0.572,Sat Aug 12 15:03:22 2017,lars2,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3371,2,cv,5,6,1,5,7,,,,,,
-0.061,nzv,-0.025,0.247,0.8,0.553,Sat Aug 12 15:03:24 2017,lasso,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3372,2,cv,5,6,1,5,0.2473290395,,,,,,
-0.141,nzv,-0.1,2,0.858,0.595,Sat Aug 12 15:03:26 2017,leapBackward,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3373,2,cv,5,6,1,5,2,,,,,,
-0.152,nzv,-0.132,4,0.883,0.601,Sat Aug 12 15:03:29 2017,leapForward,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3374,2,cv,5,6,1,5,4,,,,,,
-0.141,nzv,-0.1,2,0.858,0.595,Sat Aug 12 15:03:31 2017,leapSeq,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3375,2,cv,5,6,1,5,2,,,,,,
-0.107,nzv,-0.097,-1,0.856,0.577,Sat Aug 12 15:03:33 2017,lm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3376,2,cv,5,6,1,5,TRUE,,,,,,
-0.141,nzv,-0.1,-1,0.858,0.595,Sat Aug 12 15:03:38 2017,lmStepAIC,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3377,4,cv,5,6,1,5,none,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:03:41 2017,logicBag,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:03:45 2017,logreg,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:03:46 2017,M5,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:03:47 2017,M5Rules,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,1,,,,,,,,,,,,,,,
-0.141,nzv,-0.1,1.209,0.858,0.595,Sat Aug 12 15:03:56 2017,msaenet,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3382,9,cv,5,6,1,5,0.5887517302,9,1.2094857931,,,,
0.187,nzv,0.084,0.001,0.715,0.424,Sat Aug 12 15:04:01 2017,nnet,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3383,5,cv,5,6,1,5,17,0.0006188117,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:04:04 2017,nnls,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:04:05 2017,ordinalNet,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0,,,,,,,,,,,,,,,
0.014,nzv,-0.028,1,0.802,0.514,Sat Aug 12 15:04:13 2017,parRF,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3386,8,cv,5,6,1,5,1,,,,,,
0.071,nzv,0.076,0.011,0.721,0.484,Sat Aug 12 15:04:21 2017,pcaNNet,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3387,8,cv,5,6,1,5,19,0.0114899316,,,,,
-0.065,nzv,-0.071,8,0.835,0.555,Sat Aug 12 15:04:24 2017,pcr,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3388,2,cv,5,6,1,5,8,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Sat Aug 12 15:04:37 2017,pls,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,15,,,,,,,,,,,,,,,
-0.144,nzv,-0.103,0.031,0.861,0.596,Sat Aug 12 15:04:46 2017,plsRglm,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3390,9,cv,5,6,1,5,1,0.0312327223,,,,,
-0.464,nzv,-0.246,5,0.972,0.763,Sat Aug 12 15:04:49 2017,ppr,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3391,2,cv,5,6,1,5,5,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Sat Aug 12 15:05:02 2017,pythonKnnReg,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,16,,,,,,,,,,,,,,,
-0.463,nzv,-0.513,8,NA,NA,Sat Aug 12 15:05:19 2017,qrf,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3393,16,cv,5,6,1,5,8,,,,,,
-0.083,nzv,0.072,3,NA,NA,Sat Aug 12 15:12:36 2017,qrnn,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3394,437,cv,5,6,1,5,3,0,FALSE,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Sat Aug 12 15:12:36 2017,randomGLM,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0,,,,,,,,,,,,,,,
0.013,nzv,0.014,8,0.769,0.515,Sat Aug 12 15:12:41 2017,ranger,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3396,4,cv,5,6,1,5,8,,,,,,
0.023,nzv,0.025,8,0.76,0.51,Sat Aug 12 15:14:37 2017,Rborist,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3397,116,cv,5,6,1,5,8,,,,,,
-0.107,nzv,-0.154,5.78,0.9,0.577,Sat Aug 12 15:14:41 2017,relaxo,1,1,smoothed switches between -C2-C3 & C2+C3 based on C1,ignore,none,asis,0.7802111081,random,3398,3,cv,5,6,1,5,5.7795044313,0.8886061877,,,,,
